DateDhwTank1Temp,DhwTank1Temp,DateDhwTank2Temp,DhwTank2Temp,DateDomHwSuplTemp,DomHwSuplTemp,DateHwRtnTemp,HwRtnTemp,DateHwSuplTemp,HwSuplTemp,DateDhwRtnTemp,DhwRtnTemp
2019-01-01T11:45:00.086-05:00,120.324813843,2019-01-01T11:45:00.097-05:00,120.1978302,2019-01-01T11:45:00.143-05:00,108.638214111,2019-01-01T11:45:00.074-05:00,166.714279175,2019-01-01T11:45:00.063-05:00,175.713882446,2019-01-01T12:00:00.175-05:00,102.25203704833984
2019-01-01T12:00:00.095-05:00,119.815826416,2019-01-01T12:00:00.106-05:00,119.879600525,2019-01-01T12:00:00.151-05:00,105.597068787,2019-01-01T12:00:00.083-05:00,162.360351562,2019-01-01T12:00:00.072-05:00,170.97366333,2019-01-01T12:15:00.167-05:00,98.85420989990234
2019-01-01T12:15:00.083-05:00,118.271896362,2019-01-01T12:15:00.095-05:00,118.012069702,2019-01-01T12:15:00.144-05:00,105.441390991,2019-01-01T12:15:00.072-05:00,164.889694214,2019-01-01T12:15:00.060-05:00,173.494506836,2019-01-01T12:30:00.170-05:00,97.8670883178711
2019-01-01T12:30:00.090-05:00,116.371635437,2019-01-01T12:30:00.102-05:00,116.965499878,2019-01-01T12:30:00.147-05:00,105.024520874,2019-01-01T12:30:00.079-05:00,163.240188599,2019-01-01T12:30:00.067-05:00,173.215682983,2019-01-01T12:45:00.175-05:00,98.4109115600586
2019-01-01T12:45:00.082-05:00,115.57396698,2019-01-01T12:45:00.106-05:00,116.040084839,2019-01-01T12:45:00.152-05:00,109.328536987,2019-01-01T12:45:00.071-05:00,164.889694214,2019-01-01T12:45:00.059-05:00,175.713882446,2019-01-01T13:00:00.162-05:00,100.15445709228516
2019-01-01T13:00:00.082-05:00,115.440353394,2019-01-01T13:00:00.093-05:00,115.37348938,2019-01-01T13:00:00.139-05:00,109.914619446,2019-01-01T13:00:00.071-05:00,163.921340942,2019-01-01T13:00:00.059-05:00,173.076141357,2019-01-01T13:15:00.154-05:00,101.65120697021484
2019-01-01T13:15:00.070-05:00,116.106491089,2019-01-01T13:15:00.082-05:00,115.973632812,2019-01-01T13:15:00.128-05:00,108.934936523,2019-01-01T13:15:00.059-05:00,163.727005005,2019-01-01T13:15:00.047-05:00,170.551025391,2019-01-01T13:30:00.159-05:00,101.43144989013672
2019-01-01T13:30:00.072-05:00,116.636032104,2019-01-01T13:30:00.084-05:00,116.636032104,2019-01-01T13:30:00.136-05:00,107.589248657,2019-01-01T13:30:00.061-05:00,162.654129028,2019-01-01T13:30:00.049-05:00,175.713882446,2019-01-01T13:45:00.171-05:00,98.62565612792969
2019-01-01T13:45:00.090-05:00,116.569999695,2019-01-01T13:45:00.101-05:00,116.702018738,2019-01-01T13:45:00.148-05:00,102.901687622,2019-01-01T13:45:00.078-05:00,164.50302124,2019-01-01T13:45:00.067-05:00,174.606689453,2019-01-01T14:00:00.204-05:00,96.93379211425781
2019-01-01T14:00:00.122-05:00,115.038421631,2019-01-01T14:00:00.133-05:00,115.707374573,2019-01-01T14:00:00.181-05:00,101.706039429,2019-01-01T14:00:00.110-05:00,161.278747559,2019-01-01T14:00:00.097-05:00,168.853240967,2019-01-01T14:15:00.165-05:00,96.89097595214844
2019-01-01T14:15:00.084-05:00,113.822319031,2019-01-01T14:15:00.095-05:00,113.890296936,2019-01-01T14:15:00.141-05:00,105.441390991,2019-01-01T14:15:00.066-05:00,166.236053467,2019-01-01T14:15:00.053-05:00,175.022476196,2019-01-01T14:30:00.202-05:00,97.31758880615234
2019-01-01T14:30:00.105-05:00,114.161689758,2019-01-01T14:30:00.119-05:00,114.093910217,2019-01-01T14:30:00.174-05:00,107.33707428,2019-01-01T14:30:00.091-05:00,165.371780396,2019-01-01T14:30:00.077-05:00,173.494506836,2019-01-01T14:45:00.201-05:00,98.3692855834961
2019-01-01T14:45:00.120-05:00,115.038421631,2019-01-01T14:45:00.132-05:00,115.105529785,2019-01-01T14:45:00.178-05:00,105.128974915,2019-01-01T14:45:00.109-05:00,165.660354614,2019-01-01T14:45:00.097-05:00,175.575759888,2019-01-01T15:00:00.152-05:00,98.49407958984375
2019-01-01T15:00:00.072-05:00,114.634780884,2019-01-01T15:00:00.084-05:00,113.68624115,2019-01-01T15:00:00.129-05:00,102.143180847,2019-01-01T15:00:00.061-05:00,164.018432617,2019-01-01T15:00:00.049-05:00,172.517227173,2019-01-01T15:15:00.151-05:00,97.31758880615234
2019-01-01T15:15:00.072-05:00,115.50718689,2019-01-01T15:15:00.083-05:00,115.640693665,2019-01-01T15:15:00.128-05:00,101.65120697,2019-01-01T15:15:00.060-05:00,165.082687378,2019-01-01T15:15:00.048-05:00,175.437545776,2019-01-01T15:30:00.021-05:00,96.50407409667969
2019-01-01T15:30:00.015-05:00,115.038421631,2019-01-01T15:30:00.016-05:00,114.9712677,2019-01-01T15:30:00.019-05:00,106.574890137,2019-01-01T15:30:00.014-05:00,163.727005005,2019-01-01T15:30:00.013-05:00,172.796844482,2019-01-01T15:45:00.167-05:00,98.3692855834961
2019-01-01T15:45:00.087-05:00,114.364730835,2019-01-01T15:45:00.099-05:00,114.499847412,2019-01-01T15:45:00.144-05:00,103.652076721,2019-01-01T15:45:00.076-05:00,161.475906372,2019-01-01T15:45:00.065-05:00,169.703582764,2019-01-01T16:00:00.171-05:00,98.4109115600586
2019-01-01T16:00:00.091-05:00,115.640693665,2019-01-01T16:00:00.103-05:00,114.904060364,2019-01-01T16:00:00.148-05:00,111.452667236,2019-01-01T16:00:00.080-05:00,165.082687378,2019-01-01T16:00:00.066-05:00,174.329116821,2019-01-01T16:15:00.162-05:00,102.14318084716797
2019-01-01T16:15:00.082-05:00,116.89969635,2019-01-01T16:15:00.093-05:00,116.965499878,2019-01-01T16:15:00.139-05:00,112.114433289,2019-01-01T16:15:00.071-05:00,164.986221313,2019-01-01T16:15:00.059-05:00,171.95703125,2019-01-01T16:30:00.152-05:00,103.06316375732422
2019-01-01T16:30:00.071-05:00,117.947006226,2019-01-01T16:30:00.083-05:00,117.162612915,2019-01-01T16:30:00.128-05:00,109.328536987,2019-01-01T16:30:00.060-05:00,162.556259155,2019-01-01T16:30:00.048-05:00,170.691986084,2019-01-01T16:45:00.272-05:00,102.63172912597656
2019-01-01T16:45:00.155-05:00,119.175636292,2019-01-01T16:45:00.167-05:00,118.401542664,2019-01-01T16:45:00.245-05:00,109.865974426,2019-01-01T16:45:00.116-05:00,165.948455811,2019-01-01T16:45:00.104-05:00,175.437545776,2019-01-01T17:00:00.166-05:00,103.6520767211914
2019-01-01T17:00:00.086-05:00,120.388244629,2019-01-01T17:00:00.097-05:00,120.388244629,2019-01-01T17:00:00.143-05:00,115.105529785,2019-01-01T17:00:00.074-05:00,166.331802368,2019-01-01T17:00:00.063-05:00,177.090911865,2019-01-01T17:15:00.217-05:00,105.07676696777344
2019-01-01T17:15:00.089-05:00,120.26134491,2019-01-01T17:15:00.100-05:00,119.752006531,2019-01-01T17:15:00.193-05:00,108.687759399,2019-01-01T17:15:00.077-05:00,162.947418213,2019-01-01T17:15:00.065-05:00,170.409973145,2019-01-01T17:30:00.159-05:00,101.9249496459961
2019-01-01T17:30:00.078-05:00,121.585136414,2019-01-01T17:30:00.089-05:00,121.208847046,2019-01-01T17:30:00.136-05:00,114.634780884,2019-01-01T17:30:00.066-05:00,165.852478027,2019-01-01T17:30:00.054-05:00,175.98991394,2019-01-01T18:15:00.015-05:00,103.918121338
2019-01-01T17:45:00.084-05:00,121.145988464,2019-01-01T17:45:00.095-05:00,120.831016541,2019-01-01T17:45:00.141-05:00,116.767951965,2019-01-01T17:45:00.072-05:00,163.045059204,2019-01-01T17:45:00.055-05:00,171.81678772,2019-01-01T18:30:00.166-05:00,102.088684082
2019-01-01T18:00:00.087-05:00,121.145988464,2019-01-01T18:00:00.098-05:00,120.831016541,2019-01-01T18:00:00.144-05:00,111.831634521,2019-01-01T18:00:00.076-05:00,163.435089111,2019-01-01T18:00:00.064-05:00,171.114379883,2019-01-01T18:45:00.167-05:00,99.817527771
2019-01-01T18:15:00.008-05:00,121.585136414,2019-01-01T18:15:00.009-05:00,121.020126343,2019-01-01T18:15:00.013-05:00,109.426574707,2019-01-01T18:15:00.007-05:00,165.660354614,2019-01-01T18:15:00.006-05:00,175.437545776,,
2019-01-01T18:30:00.081-05:00,121.208847046,2019-01-01T18:30:00.096-05:00,121.145988464,2019-01-01T18:30:00.142-05:00,107.639572144,2019-01-01T18:30:00.069-05:00,164.018432617,2019-01-01T18:30:00.057-05:00,169.986373901,,
2019-01-01T18:45:00.081-05:00,119.111373901,2019-01-01T18:45:00.097-05:00,119.047065735,2019-01-01T18:45:00.143-05:00,102.197631836,2019-01-01T18:45:00.069-05:00,162.556259155,2019-01-01T18:45:00.058-05:00,173.773025513,,
2019-01-01T20:45:00.082-05:00,116.371635437,2019-01-01T20:45:00.098-05:00,115.907142639,2019-01-01T20:45:00.153-05:00,108.539009094,2019-01-01T20:45:00.071-05:00,155.867263794,2019-01-01T20:45:00.059-05:00,174.190200806,2019-01-01T20:45:00.177-05:00,99.5920257568
2019-01-01T21:00:00.050-05:00,117.62097168,2019-01-01T21:00:00.051-05:00,117.293800354,2019-01-01T21:00:00.093-05:00,112.34916687,2019-01-01T21:00:00.049-05:00,166.331802368,2019-01-01T21:00:00.048-05:00,176.127807617,2019-01-01T21:00:00.106-05:00,100.934486389
2019-01-01T21:00:00.050-05:00,117.62097168,2019-01-01T21:00:00.051-05:00,117.293800354,2019-01-01T21:00:00.093-05:00,112.34916687,2019-01-01T21:00:00.049-05:00,166.331802368,2019-01-01T21:00:00.048-05:00,176.127807617,2019-01-01T21:00:00.106-05:00,100.934486389
2019-01-01T21:00:00.050-05:00,117.62097168,2019-01-01T21:00:00.051-05:00,117.293800354,2019-01-01T21:00:00.093-05:00,112.34916687,2019-01-01T21:00:00.049-05:00,166.331802368,2019-01-01T21:00:00.048-05:00,176.127807617,2019-01-01T21:00:00.106-05:00,100.934486389
2019-01-01T21:00:00.050-05:00,117.62097168,2019-01-01T21:00:00.051-05:00,117.293800354,2019-01-01T21:00:00.093-05:00,112.34916687,2019-01-01T21:00:00.049-05:00,166.331802368,2019-01-01T21:00:00.048-05:00,176.127807617,2019-01-01T21:00:00.106-05:00,100.934486389
2019-01-01T21:15:00.535-05:00,118.53099823,2019-01-01T21:15:00.536-05:00,118.271896362,2019-01-01T21:15:00.587-05:00,110.108840942,2019-01-01T21:15:00.534-05:00,165.275466919,2019-01-01T21:15:00.533-05:00,177.91343689,2019-01-01T21:15:00.602-05:00,102.360725403
2019-01-01T21:15:00.535-05:00,118.53099823,2019-01-01T21:15:00.536-05:00,118.271896362,2019-01-01T21:15:00.587-05:00,110.108840942,2019-01-01T21:15:00.534-05:00,165.275466919,2019-01-01T21:15:00.533-05:00,177.91343689,2019-01-01T21:15:00.602-05:00,102.360725403
2019-01-01T22:15:00.078-05:00,120.324813843,2019-01-01T22:15:00.089-05:00,119.752006531,2019-01-01T22:15:00.136-05:00,107.990783691,2019-01-01T22:15:00.059-05:00,165.179107666,2019-01-01T22:15:00.047-05:00,174.051223755,2019-01-01T22:15:00.159-05:00,103.652076721
2019-01-01T22:15:00.078-05:00,120.324813843,2019-01-01T22:15:00.089-05:00,119.752006531,2019-01-01T22:15:00.136-05:00,107.990783691,2019-01-01T22:15:00.059-05:00,165.179107666,2019-01-01T22:15:00.047-05:00,174.051223755,2019-01-01T22:15:00.159-05:00,103.652076721
2019-01-01T22:30:00.094-05:00,120.070671082,2019-01-01T22:30:00.106-05:00,120.007026672,2019-01-01T22:30:00.155-05:00,109.524467468,2019-01-01T22:30:00.083-05:00,157.992080688,2019-01-01T22:30:00.062-05:00,168.995162964,2019-01-01T22:30:00.179-05:00,100.823577881
2019-01-01T22:45:00.076-05:00,119.815826416,2019-01-01T22:45:00.089-05:00,119.815826416,2019-01-01T22:45:00.135-05:00,110.784164429,2019-01-01T22:45:00.065-05:00,165.082687378,2019-01-01T22:45:00.053-05:00,177.090911865,2019-01-01T22:45:00.159-05:00,102.088684082
